User_ID,Signup_Date,Activity_Date
4341,2022-11-05,2023-03-13
4341,2022-11-05,2023-02-20
4342,2022-10-17,2023-04-03
4342,2022-10-17,2023-03-15
4342,2022-10-17,2022-12-23
4342,2022-10-17,2023-04-10
4342,2022-10-17,2022-12-21
4343,2022-11-19,2023-03-26
4343,2022-11-19,2023-01-22
4343,2022-11-19,2023-01-21
4343,2022-11-19,2023-01-25
4343,2022-11-19,2023-01-19
4344,2022-05-14,2022-08-02
4344,2022-05-14,2022-07-23
4345,2022-07-26,2023-01-14
4345,2022-07-26,2022-09-15
4346,2022-10-10,2023-02-11
4346,2022-10-10,2023-02-13
4346,2022-10-10,2022-12-13
4346,2022-10-10,2023-02-16
4347,2022-09-23,2022-10-14
4348,2022-03-14,2022-08-23
4348,2022-03-14,2022-05-28
4348,2022-03-14,2022-08-12
4348,2022-03-14,2022-06-15
4348,2022-03-14,2022-08-18
4349,2022-12-18,2023-06-05
4349,2022-12-18,2023-02-26
4349,2022-12-18,2023-04-02
4349,2022-12-18,2023-02-05
4350,2022-02-17,2022-06-09
4350,2022-02-17,2022-03-18
4350,2022-02-17,2022-02-28
4350,2022-02-17,2022-08-12
4351,2022-11-22,2023-01-06
4351,2022-11-22,2023-05-11
4352,2022-08-21,2022-11-25
4352,2022-08-21,2022-11-08
4353,2022-04-10,2022-05-31
4353,2022-04-10,2022-09-17
4353,2022-04-10,2022-07-02
4354,2022-02-28,2022-03-25
4354,2022-02-28,2022-04-29
4354,2022-02-28,2022-07-31
4355,2022-09-15,2023-02-19
4355,2022-09-15,2022-12-18
4355,2022-09-15,2022-09-25
4355,2022-09-15,2022-10-25
4355,2022-09-15,2023-01-25
4356,2022-03-06,2022-07-24
4356,2022-03-06,2022-08-05
4357,2022-03-24,2022-08-12
4357,2022-03-24,2022-05-31
4357,2022-03-24,2022-05-21
4357,2022-03-24,2022-09-19
4358,2022-06-03,2022-08-09
4358,2022-06-03,2022-06-14
4359,2022-09-23,2022-11-29
4359,2022-09-23,2023-03-12
4359,2022-09-23,2022-12-04
4360,2022-11-05,2022-11-10
4360,2022-11-05,2022-11-19
4361,2022-03-20,2022-04-19
4361,2022-03-20,2022-03-25
4362,2022-11-11,2023-04-16
4363,2022-05-30,2022-09-30
4363,2022-05-30,2022-08-31
4363,2022-05-30,2022-10-25
4363,2022-05-30,2022-09-06
4363,2022-05-30,2022-07-23
4364,2022-02-17,2022-04-21
4364,2022-02-17,2022-05-13
4365,2022-09-05,2022-09-26
4365,2022-09-05,2022-11-03
4365,2022-09-05,2022-12-17
4365,2022-09-05,2023-01-21
4366,2022-10-05,2022-12-20
4366,2022-10-05,2022-10-22
4366,2022-10-05,2022-10-26
4367,2022-12-22,2023-01-28
4368,2022-04-08,2022-05-09
4369,2022-01-25,2022-07-21
4369,2022-01-25,2022-02-04
4369,2022-01-25,2022-02-06
4369,2022-01-25,2022-05-01
4369,2022-01-25,2022-07-21
4370,2022-10-11,2022-11-17
4370,2022-10-11,2022-10-11
4370,2022-10-11,2022-11-18
4370,2022-10-11,2022-11-06
4370,2022-10-11,2022-11-15
4371,2022-10-28,2023-03-19
4372,2022-03-09,2022-09-04
4373,2022-01-07,2022-06-05
4373,2022-01-07,2022-02-06
4374,2022-11-01,2023-01-12
4374,2022-11-01,2022-12-16
4374,2022-11-01,2023-02-05
4374,2022-11-01,2023-04-20
4375,2022-05-17,2022-11-04
4376,2022-06-13,2022-06-21
4377,2022-03-24,2022-06-10
4377,2022-03-24,2022-07-15
4377,2022-03-24,2022-04-01
4377,2022-03-24,2022-09-12
4377,2022-03-24,2022-04-16
4378,2022-05-18,2022-11-03
4378,2022-05-18,2022-10-14
4378,2022-05-18,2022-08-28
4378,2022-05-18,2022-07-16
4378,2022-05-18,2022-08-11
4379,2022-03-14,2022-07-07
4379,2022-03-14,2022-08-27
4379,2022-03-14,2022-06-05
4379,2022-03-14,2022-06-11
4379,2022-03-14,2022-06-10
4380,2022-08-25,2022-12-22
4380,2022-08-25,2023-01-27
4380,2022-08-25,2023-01-14
4380,2022-08-25,2022-08-30
4380,2022-08-25,2022-10-15
4381,2022-02-15,2022-03-05
4381,2022-02-15,2022-04-30
4381,2022-02-15,2022-06-24
4381,2022-02-15,2022-04-10
4382,2022-04-16,2022-06-23
4382,2022-04-16,2022-09-05
4382,2022-04-16,2022-05-28
4382,2022-04-16,2022-05-02
4383,2022-10-15,2023-02-07
4383,2022-10-15,2023-03-15
4384,2022-09-19,2023-01-12
4384,2022-09-19,2022-10-18
4385,2022-06-25,2022-08-14
4385,2022-06-25,2022-08-23
4385,2022-06-25,2022-06-27
4386,2022-06-15,2022-07-12
4386,2022-06-15,2022-09-30
4386,2022-06-15,2022-10-31
4386,2022-06-15,2022-09-23
4386,2022-06-15,2022-08-29
4387,2022-05-25,2022-07-11
4387,2022-05-25,2022-09-28
4387,2022-05-25,2022-07-09
4388,2022-11-26,2022-12-02
4388,2022-11-26,2023-02-27
4388,2022-11-26,2023-02-15
4388,2022-11-26,2023-02-21
4389,2022-10-10,2022-12-16
4389,2022-10-10,2022-12-03
4390,2022-02-23,2022-08-18
4390,2022-02-23,2022-06-20
4390,2022-02-23,2022-08-20
4391,2022-06-27,2022-11-07
4391,2022-06-27,2022-10-12
4391,2022-06-27,2022-08-16
4392,2022-09-01,2023-02-27
4392,2022-09-01,2022-12-02
4392,2022-09-01,2022-09-20
4393,2022-12-07,2023-01-01
4393,2022-12-07,2023-01-23
4394,2022-05-07,2022-08-28
4394,2022-05-07,2022-05-20
4394,2022-05-07,2022-08-14
4395,2022-09-28,2022-10-09
4395,2022-09-28,2023-01-21
4395,2022-09-28,2023-01-28
4396,2022-05-12,2022-07-22
4396,2022-05-12,2022-10-25
4396,2022-05-12,2022-09-10
4396,2022-05-12,2022-09-25
4396,2022-05-12,2022-08-14
4397,2022-04-03,2022-04-19
4398,2022-03-14,2022-04-11
4398,2022-03-14,2022-05-19
4399,2022-09-05,2022-10-31
4399,2022-09-05,2022-11-15
4399,2022-09-05,2022-09-18
4399,2022-09-05,2022-10-13
4399,2022-09-05,2023-01-26
4400,2022-12-14,2023-02-26
4400,2022-12-14,2023-03-25
4401,2022-09-30,2023-01-24
4401,2022-09-30,2023-03-22
4401,2022-09-30,2023-01-24
4401,2022-09-30,2023-03-21
4402,2022-02-12,2022-05-06
4402,2022-02-12,2022-07-09
4402,2022-02-12,2022-06-30
4402,2022-02-12,2022-06-05
4403,2022-02-10,2022-07-05
4404,2022-06-19,2022-10-14
4404,2022-06-19,2022-09-26
4404,2022-06-19,2022-07-06
4404,2022-06-19,2022-12-10
4405,2022-07-31,2023-01-13
4405,2022-07-31,2022-09-06
4405,2022-07-31,2023-01-21
4406,2022-06-17,2022-06-29
4407,2022-02-08,2022-05-27
4407,2022-02-08,2022-03-22
4407,2022-02-08,2022-06-19
4407,2022-02-08,2022-04-19
4407,2022-02-08,2022-02-19
4408,2022-09-02,2022-10-15
4408,2022-09-02,2022-09-17
4408,2022-09-02,2023-01-13
4409,2022-05-31,2022-09-19
4409,2022-05-31,2022-09-30
4409,2022-05-31,2022-07-27
4410,2022-04-21,2022-10-06
4410,2022-04-21,2022-08-18
4410,2022-04-21,2022-05-25
4410,2022-04-21,2022-04-30
4411,2022-02-16,2022-07-23
4412,2022-03-04,2022-05-13
4412,2022-03-04,2022-03-21
4412,2022-03-04,2022-05-25
4412,2022-03-04,2022-05-21
4413,2022-08-13,2022-11-06
4413,2022-08-13,2023-01-26
4413,2022-08-13,2022-09-23
4413,2022-08-13,2022-12-14
4414,2022-03-10,2022-07-13
4414,2022-03-10,2022-06-13
4414,2022-03-10,2022-07-12
4414,2022-03-10,2022-04-20
4415,2022-10-26,2023-01-20
4416,2022-10-17,2022-12-05
4416,2022-10-17,2022-11-26
4416,2022-10-17,2023-01-18
4416,2022-10-17,2023-04-01
4416,2022-10-17,2022-12-12
4417,2022-10-23,2023-04-05
4417,2022-10-23,2023-03-06
4417,2022-10-23,2023-03-04
4418,2022-07-22,2022-11-04
4418,2022-07-22,2022-12-04
4418,2022-07-22,2022-08-01
4419,2022-03-02,2022-07-29
4419,2022-03-02,2022-06-07
4419,2022-03-02,2022-06-08
4419,2022-03-02,2022-07-18
4420,2022-11-14,2023-02-17
4420,2022-11-14,2023-02-27
4420,2022-11-14,2023-04-05
4420,2022-11-14,2023-04-28
4421,2022-11-10,2022-12-25
4422,2022-06-10,2022-09-05
4422,2022-06-10,2022-11-27
4423,2022-11-27,2023-04-17
4423,2022-11-27,2023-04-05
4423,2022-11-27,2023-01-26
4424,2022-01-16,2022-03-02
4425,2022-12-04,2023-04-16
4425,2022-12-04,2023-01-13
4426,2022-04-04,2022-08-20
4427,2022-10-31,2022-12-10
4427,2022-10-31,2022-12-26
4427,2022-10-31,2023-04-22
4427,2022-10-31,2023-03-02
4427,2022-10-31,2023-01-24
4428,2022-05-18,2022-10-28
4428,2022-05-18,2022-06-13
4429,2022-12-04,2023-02-22
4430,2022-02-07,2022-05-24
4430,2022-02-07,2022-03-14
4430,2022-02-07,2022-05-02
4430,2022-02-07,2022-07-11
4430,2022-02-07,2022-07-25
4431,2022-05-07,2022-05-22
4431,2022-05-07,2022-06-10
4431,2022-05-07,2022-10-17
4431,2022-05-07,2022-08-13
4432,2022-10-02,2023-02-25
4432,2022-10-02,2023-01-31
4432,2022-10-02,2023-03-11
4432,2022-10-02,2022-10-24
4432,2022-10-02,2023-01-28
4433,2022-06-13,2022-08-31
4433,2022-06-13,2022-08-10
4433,2022-06-13,2022-11-12
4434,2022-11-15,2022-12-23
4435,2022-03-18,2022-06-17
4435,2022-03-18,2022-08-31
4435,2022-03-18,2022-04-10
4435,2022-03-18,2022-08-30
4435,2022-03-18,2022-06-13
4436,2022-06-23,2022-08-05
4437,2022-12-24,2023-04-01
4437,2022-12-24,2023-03-03
4437,2022-12-24,2023-04-24
4437,2022-12-24,2023-04-26
4438,2022-11-17,2023-04-19
4438,2022-11-17,2023-04-04
4438,2022-11-17,2023-05-15
4438,2022-11-17,2023-04-18
4438,2022-11-17,2022-12-17
4439,2022-04-01,2022-05-15
4439,2022-04-01,2022-07-24
4439,2022-04-01,2022-06-06
4439,2022-04-01,2022-06-15
4439,2022-04-01,2022-05-10
4440,2022-08-26,2022-12-23
4441,2022-09-21,2022-10-28
4442,2022-06-28,2022-12-08
4442,2022-06-28,2022-12-16
4442,2022-06-28,2022-08-23
4442,2022-06-28,2022-09-01
4443,2022-07-28,2022-08-26
4444,2022-03-14,2022-05-13
4444,2022-03-14,2022-04-18
4445,2022-04-17,2022-04-20
4446,2022-12-11,2023-03-09
4446,2022-12-11,2023-02-12
4446,2022-12-11,2023-04-08
4447,2022-10-22,2023-03-20
4447,2022-10-22,2023-03-23
4447,2022-10-22,2023-01-10
4447,2022-10-22,2022-12-19
4448,2022-10-11,2022-11-23
4449,2022-12-19,2023-03-04
4449,2022-12-19,2023-05-11
4449,2022-12-19,2023-03-29
4449,2022-12-19,2023-04-22
4450,2022-07-01,2022-08-24
4451,2022-02-06,2022-05-11
4451,2022-02-06,2022-04-25
4451,2022-02-06,2022-04-23
4451,2022-02-06,2022-03-17
4451,2022-02-06,2022-02-26
4452,2022-05-17,2022-09-29
4452,2022-05-17,2022-05-26
4453,2022-12-04,2023-04-14
4454,2022-02-25,2022-06-09
4454,2022-02-25,2022-04-28
4454,2022-02-25,2022-08-14
4455,2022-07-06,2022-09-25
4455,2022-07-06,2022-08-25
4455,2022-07-06,2022-08-30
4456,2022-12-07,2023-05-07
4456,2022-12-07,2023-01-09
4456,2022-12-07,2023-02-03
4457,2022-09-15,2023-01-22
4457,2022-09-15,2023-01-30
4458,2022-02-27,2022-07-04
4458,2022-02-27,2022-03-15
4458,2022-02-27,2022-05-19
4458,2022-02-27,2022-03-12
4459,2022-12-29,2023-04-30
4460,2022-05-03,2022-08-08
4460,2022-05-03,2022-09-23
4461,2022-07-07,2022-10-18
4461,2022-07-07,2022-11-09
4462,2022-08-18,2022-10-24
4463,2022-06-17,2022-08-19
4463,2022-06-17,2022-08-26
4463,2022-06-17,2022-07-04
4464,2022-04-24,2022-08-14
4464,2022-04-24,2022-08-26
4464,2022-04-24,2022-08-28
4464,2022-04-24,2022-06-23
4465,2022-09-09,2022-12-24
4465,2022-09-09,2023-02-03
4465,2022-09-09,2023-01-25
4466,2022-04-17,2022-07-31
4467,2022-02-06,2022-07-31
4467,2022-02-06,2022-07-18
4467,2022-02-06,2022-02-13
4467,2022-02-06,2022-05-07
4468,2022-12-01,2023-05-01
4469,2022-04-02,2022-07-05
4469,2022-04-02,2022-06-04
4470,2022-01-18,2022-05-22
4471,2022-12-20,2023-03-29
4472,2022-03-04,2022-07-12
4473,2022-05-30,2022-08-02
4473,2022-05-30,2022-06-17
4473,2022-05-30,2022-09-12
4473,2022-05-30,2022-07-22
4473,2022-05-30,2022-10-14
4474,2022-05-19,2022-10-09
4474,2022-05-19,2022-08-30
4475,2022-07-05,2022-07-19
4475,2022-07-05,2022-08-21
4475,2022-07-05,2022-11-20
4475,2022-07-05,2022-08-07
4475,2022-07-05,2022-12-15
4476,2022-07-04,2022-07-22
4476,2022-07-04,2022-09-11
4476,2022-07-04,2022-10-26
4477,2022-07-24,2022-10-27
4478,2022-09-17,2023-02-13
4478,2022-09-17,2022-10-22
4478,2022-09-17,2023-02-14
4479,2022-08-02,2022-11-02
4479,2022-08-02,2022-08-06
4480,2022-09-13,2022-12-19
4481,2022-05-15,2022-10-11
4481,2022-05-15,2022-09-28
4481,2022-05-15,2022-08-06
4481,2022-05-15,2022-06-12
4482,2022-03-02,2022-06-18
4482,2022-03-02,2022-03-28
4482,2022-03-02,2022-04-25
4482,2022-03-02,2022-07-12
4483,2022-12-29,2023-01-10
4483,2022-12-29,2023-02-08
4483,2022-12-29,2023-05-20
4483,2022-12-29,2023-03-17
4484,2022-11-06,2022-12-25
4484,2022-11-06,2022-11-07
4485,2022-03-29,2022-08-16
4485,2022-03-29,2022-05-14
4485,2022-03-29,2022-06-25
4486,2022-11-20,2023-05-16
4486,2022-11-20,2022-12-01
4486,2022-11-20,2022-12-02
4487,2022-07-26,2022-09-22
4488,2022-05-09,2022-10-28
4488,2022-05-09,2022-06-20
4488,2022-05-09,2022-07-21
4488,2022-05-09,2022-05-31
4488,2022-05-09,2022-07-26
4489,2022-11-07,2022-11-29
4489,2022-11-07,2023-02-15
4489,2022-11-07,2023-04-17
4489,2022-11-07,2023-03-30
4489,2022-11-07,2023-02-23
4490,2022-01-03,2022-04-23
4490,2022-01-03,2022-06-11
4490,2022-01-03,2022-06-17
4491,2022-08-30,2022-09-15
4491,2022-08-30,2022-11-23
4491,2022-08-30,2022-10-07
4491,2022-08-30,2022-10-09
4491,2022-08-30,2022-10-16
4492,2022-05-01,2022-10-03
4492,2022-05-01,2022-07-16
4493,2022-04-12,2022-04-12
4493,2022-04-12,2022-08-06
4494,2022-02-07,2022-02-25
4494,2022-02-07,2022-04-06
4495,2022-12-07,2023-03-23
4495,2022-12-07,2023-05-24
4495,2022-12-07,2023-04-23
4495,2022-12-07,2023-01-03
4496,2022-05-13,2022-06-20
4496,2022-05-13,2022-09-15
4497,2022-07-21,2022-11-03
4497,2022-07-21,2023-01-16
4497,2022-07-21,2022-11-07
4498,2022-12-14,2023-04-13
4498,2022-12-14,2023-03-30
4498,2022-12-14,2023-04-23
4498,2022-12-14,2023-01-05
4499,2022-01-21,2022-04-01
4500,2022-08-30,2022-12-14
4500,2022-08-30,2023-01-22
4501,2022-04-19,2022-06-03
4501,2022-04-19,2022-06-27
4501,2022-04-19,2022-05-19
4501,2022-04-19,2022-07-20
4502,2022-10-30,2023-02-24
4503,2022-03-25,2022-06-13
4503,2022-03-25,2022-05-23
4503,2022-03-25,2022-06-08
4504,2022-03-24,2022-09-19
4504,2022-03-24,2022-05-10
4504,2022-03-24,2022-08-22
4504,2022-03-24,2022-06-05
4505,2022-10-18,2022-11-16
4505,2022-10-18,2023-03-23
4506,2022-03-10,2022-04-17
4506,2022-03-10,2022-05-03
4507,2022-05-09,2022-10-01
4507,2022-05-09,2022-10-24
4507,2022-05-09,2022-09-03
4507,2022-05-09,2022-08-30
4508,2022-07-15,2022-09-27
4509,2022-05-20,2022-08-08
4510,2022-10-10,2023-01-17
4510,2022-10-10,2022-11-24
4510,2022-10-10,2022-12-08
4510,2022-10-10,2023-02-23
4511,2022-11-08,2023-04-12
4511,2022-11-08,2023-02-12
4511,2022-11-08,2022-11-10
4511,2022-11-08,2023-05-05
4511,2022-11-08,2023-03-23
4512,2022-08-22,2022-12-15
4512,2022-08-22,2022-10-18
4513,2022-01-23,2022-06-11
4513,2022-01-23,2022-06-08
4513,2022-01-23,2022-05-07
4513,2022-01-23,2022-03-12
4513,2022-01-23,2022-04-15
4514,2022-06-02,2022-07-25
4515,2022-10-04,2023-03-12
4515,2022-10-04,2023-03-15
4515,2022-10-04,2022-11-21
4515,2022-10-04,2023-02-24
4516,2022-03-02,2022-03-13
4516,2022-03-02,2022-07-05
4516,2022-03-02,2022-06-07
4516,2022-03-02,2022-07-15
4516,2022-03-02,2022-07-28
4517,2022-11-15,2023-02-02
4517,2022-11-15,2022-11-24
4517,2022-11-15,2023-01-05
4517,2022-11-15,2023-04-06
4518,2022-02-21,2022-05-21
4518,2022-02-21,2022-04-23
4518,2022-02-21,2022-06-07
4518,2022-02-21,2022-07-02
4519,2022-12-10,2023-03-18
4520,2022-06-02,2022-09-10
4520,2022-06-02,2022-07-18
4520,2022-06-02,2022-10-16
4520,2022-06-02,2022-10-09
4521,2022-08-25,2022-12-19
4521,2022-08-25,2022-12-10
4521,2022-08-25,2023-02-16
4522,2022-11-07,2022-12-04
4522,2022-11-07,2023-01-24
4522,2022-11-07,2022-11-20
4522,2022-11-07,2022-12-22
4522,2022-11-07,2023-03-27
4523,2022-10-29,2023-04-04
4524,2022-02-01,2022-03-30
4525,2022-02-24,2022-05-23
4526,2022-12-18,2022-12-31
4526,2022-12-18,2023-03-30
4527,2022-02-05,2022-06-29
4528,2022-04-20,2022-09-25
4528,2022-04-20,2022-09-04
4528,2022-04-20,2022-06-28
4529,2022-06-26,2022-10-05
4530,2022-12-28,2023-03-01
4530,2022-12-28,2023-06-03
4530,2022-12-28,2023-06-07
4530,2022-12-28,2023-01-14
4530,2022-12-28,2023-02-28
4531,2022-11-10,2023-01-04
4532,2022-10-22,2022-12-18
4532,2022-10-22,2023-03-25
4532,2022-10-22,2022-12-15
4533,2022-12-02,2022-12-20
4533,2022-12-02,2023-05-01
4533,2022-12-02,2023-03-14
4533,2022-12-02,2023-03-23
4533,2022-12-02,2023-03-19
4534,2022-04-07,2022-10-02
4534,2022-04-07,2022-06-29
4534,2022-04-07,2022-09-09
4535,2022-08-01,2022-09-27
4536,2022-11-13,2022-12-29
4537,2022-05-17,2022-08-27
4537,2022-05-17,2022-11-03
4537,2022-05-17,2022-08-08
4537,2022-05-17,2022-10-20
4538,2022-01-06,2022-02-23
4538,2022-01-06,2022-05-16
4538,2022-01-06,2022-04-27
4539,2022-04-19,2022-06-17
4539,2022-04-19,2022-06-23
4539,2022-04-19,2022-07-14
4539,2022-04-19,2022-08-22
4539,2022-04-19,2022-05-14
4540,2022-02-04,2022-04-18
4540,2022-02-04,2022-03-22
4540,2022-02-04,2022-04-20
4540,2022-02-04,2022-05-10
4541,2022-02-08,2022-03-10
4541,2022-02-08,2022-03-01
4542,2022-05-30,2022-10-24
4543,2022-04-28,2022-09-10
4543,2022-04-28,2022-08-03
4543,2022-04-28,2022-06-15
4544,2022-09-18,2022-10-15
4544,2022-09-18,2022-12-03
4544,2022-09-18,2023-02-21
4544,2022-09-18,2023-02-03
4544,2022-09-18,2023-03-11
4545,2022-03-28,2022-04-14
4545,2022-03-28,2022-05-16
4545,2022-03-28,2022-06-24
4545,2022-03-28,2022-09-20
4545,2022-03-28,2022-08-24
4546,2022-03-17,2022-07-21
4546,2022-03-17,2022-06-17
4546,2022-03-17,2022-04-06
4546,2022-03-17,2022-05-31
4546,2022-03-17,2022-08-27
4547,2022-11-09,2023-02-12
4547,2022-11-09,2023-02-12
4547,2022-11-09,2023-01-22
4548,2022-08-02,2022-12-07
4548,2022-08-02,2022-11-12
4549,2022-10-12,2023-03-04
4549,2022-10-12,2023-02-27
4549,2022-10-12,2022-11-15
4549,2022-10-12,2023-01-31
4549,2022-10-12,2023-03-30
4550,2022-08-27,2022-11-15
4550,2022-08-27,2023-01-11
4551,2022-06-14,2022-10-27
4551,2022-06-14,2022-07-09
4552,2022-03-28,2022-05-25
4552,2022-03-28,2022-07-21
4552,2022-03-28,2022-08-05
4553,2022-05-21,2022-10-12
4553,2022-05-21,2022-06-25
4554,2022-06-09,2022-10-10
4554,2022-06-09,2022-08-20
4555,2022-02-15,2022-06-24
4555,2022-02-15,2022-07-26
4556,2022-04-22,2022-10-03
4556,2022-04-22,2022-09-18
4556,2022-04-22,2022-06-28
4557,2022-02-14,2022-03-08
4557,2022-02-14,2022-08-04
4558,2022-09-04,2022-12-27
4558,2022-09-04,2022-12-24
4559,2022-04-14,2022-06-13
4560,2022-03-26,2022-06-04
4560,2022-03-26,2022-06-18
4560,2022-03-26,2022-05-14
4560,2022-03-26,2022-08-12
4560,2022-03-26,2022-04-09
4561,2022-05-14,2022-06-16
4562,2022-04-18,2022-05-22
4562,2022-04-18,2022-05-26
4562,2022-04-18,2022-08-28
4562,2022-04-18,2022-05-17
4563,2022-01-18,2022-06-09
4563,2022-01-18,2022-04-30
4563,2022-01-18,2022-06-29
4563,2022-01-18,2022-04-01
4564,2022-04-04,2022-06-02
4564,2022-04-04,2022-04-27
4565,2022-05-30,2022-06-20
4565,2022-05-30,2022-11-17
4565,2022-05-30,2022-06-30
4565,2022-05-30,2022-09-01
4566,2022-09-03,2023-02-28
4566,2022-09-03,2022-09-05
4566,2022-09-03,2022-11-11
4567,2022-10-16,2023-01-11
4567,2022-10-16,2023-02-01
4568,2022-07-28,2022-10-12
4568,2022-07-28,2022-08-10
4568,2022-07-28,2022-09-16
4569,2022-05-06,2022-07-22
4569,2022-05-06,2022-07-24
4569,2022-05-06,2022-05-15
4570,2022-08-23,2022-11-10
4570,2022-08-23,2022-12-24
4570,2022-08-23,2022-09-25
4570,2022-08-23,2022-12-21
4571,2022-05-02,2022-10-04
4571,2022-05-02,2022-05-19
4571,2022-05-02,2022-10-02
4571,2022-05-02,2022-08-11
4571,2022-05-02,2022-09-13
4572,2022-05-18,2022-08-23
4572,2022-05-18,2022-07-01
4572,2022-05-18,2022-06-21
4572,2022-05-18,2022-11-13
4572,2022-05-18,2022-09-08
4573,2022-04-25,2022-09-27
4573,2022-04-25,2022-07-29
4573,2022-04-25,2022-06-07
4573,2022-04-25,2022-07-13
4573,2022-04-25,2022-06-19
4574,2022-06-11,2022-11-08
4574,2022-06-11,2022-12-03
4575,2022-07-20,2022-12-09
4575,2022-07-20,2022-09-12
4575,2022-07-20,2022-08-31
4575,2022-07-20,2022-09-07
4576,2022-08-22,2022-10-22
4577,2022-01-28,2022-05-23
4577,2022-01-28,2022-02-27
4577,2022-01-28,2022-04-11
4577,2022-01-28,2022-03-02
4578,2022-01-11,2022-01-20
4579,2022-07-25,2022-10-10
4579,2022-07-25,2022-07-27
4579,2022-07-25,2023-01-01
4579,2022-07-25,2022-12-06
4580,2022-06-16,2022-11-29
4580,2022-06-16,2022-08-02
4580,2022-06-16,2022-08-28
4580,2022-06-16,2022-09-02
4581,2022-09-04,2022-09-07
4581,2022-09-04,2023-01-01
4581,2022-09-04,2022-12-31
4581,2022-09-04,2023-02-05
4582,2022-02-16,2022-05-22
4583,2022-09-03,2022-11-11
4583,2022-09-03,2022-12-08
4583,2022-09-03,2022-09-10
4583,2022-09-03,2022-12-25
4584,2022-05-07,2022-05-11
4584,2022-05-07,2022-06-22
4584,2022-05-07,2022-06-15
4584,2022-05-07,2022-09-05
4584,2022-05-07,2022-09-18
4585,2022-05-27,2022-08-28
4585,2022-05-27,2022-10-26
4585,2022-05-27,2022-06-23
4585,2022-05-27,2022-11-13
4586,2022-04-28,2022-10-19
4586,2022-04-28,2022-06-15
4586,2022-04-28,2022-07-22
4586,2022-04-28,2022-06-20
4586,2022-04-28,2022-05-15
4587,2022-06-01,2022-08-11
4587,2022-06-01,2022-10-12
4587,2022-06-01,2022-09-30
4588,2022-03-13,2022-05-20
4589,2022-12-29,2023-06-21
4589,2022-12-29,2023-04-24
4589,2022-12-29,2023-01-29
4590,2022-05-17,2022-09-02
4590,2022-05-17,2022-08-21
4590,2022-05-17,2022-05-17
4591,2022-06-24,2022-10-09
4592,2022-10-16,2022-11-25
4592,2022-10-16,2022-10-23
4593,2022-01-19,2022-05-03
4593,2022-01-19,2022-07-17
4593,2022-01-19,2022-04-24
4593,2022-01-19,2022-03-20
4594,2022-07-14,2022-12-01
4595,2022-11-26,2023-05-12
4596,2022-06-24,2022-10-21
4596,2022-06-24,2022-12-12
4596,2022-06-24,2022-10-22
4596,2022-06-24,2022-12-12
4596,2022-06-24,2022-08-10
4597,2022-12-20,2023-02-16
4597,2022-12-20,2022-12-30
4598,2022-05-21,2022-07-05
4599,2022-09-03,2022-10-06
4599,2022-09-03,2022-11-25
4599,2022-09-03,2023-01-15
4599,2022-09-03,2022-11-03
4600,2022-04-03,2022-07-04
4601,2022-08-27,2022-11-10
4601,2022-08-27,2023-01-06
4601,2022-08-27,2022-11-10
4601,2022-08-27,2023-02-05
4602,2022-07-24,2022-08-29
4602,2022-07-24,2022-12-14
4602,2022-07-24,2022-08-22
4602,2022-07-24,2022-09-03
4603,2022-02-17,2022-04-05
4603,2022-02-17,2022-05-11
4603,2022-02-17,2022-05-20
4603,2022-02-17,2022-04-25
4603,2022-02-17,2022-04-03
4604,2022-09-02,2022-09-29
4605,2022-11-16,2023-01-31
4605,2022-11-16,2023-03-16
4605,2022-11-16,2022-11-18
4605,2022-11-16,2022-12-22
4605,2022-11-16,2023-05-10
4606,2022-11-13,2023-02-12
4606,2022-11-13,2023-02-03
4606,2022-11-13,2022-11-29
4607,2022-10-22,2023-02-19
4607,2022-10-22,2023-01-16
4608,2022-05-08,2022-07-19
4608,2022-05-08,2022-06-05
4609,2022-12-10,2023-01-20
4609,2022-12-10,2023-01-07
4609,2022-12-10,2023-02-13
4610,2022-10-09,2023-03-02
4610,2022-10-09,2023-02-05
4610,2022-10-09,2023-01-25
4610,2022-10-09,2023-03-16
4611,2022-01-17,2022-05-08
4611,2022-01-17,2022-03-09
4611,2022-01-17,2022-07-02
4611,2022-01-17,2022-03-17
4612,2022-03-12,2022-09-06
4612,2022-03-12,2022-08-02
4612,2022-03-12,2022-06-17
4613,2022-09-26,2023-03-14
4613,2022-09-26,2022-11-15
4614,2022-11-21,2023-05-10
4614,2022-11-21,2023-02-01
4614,2022-11-21,2023-04-16
4615,2022-10-09,2022-12-08
4615,2022-10-09,2023-01-22
4615,2022-10-09,2023-01-10
4615,2022-10-09,2022-12-10
4616,2022-11-01,2023-02-03
4616,2022-11-01,2022-12-05
4617,2022-01-07,2022-03-03
4617,2022-01-07,2022-02-15
4617,2022-01-07,2022-06-12
4618,2022-11-10,2023-03-18
4618,2022-11-10,2023-05-08
4618,2022-11-10,2022-12-03
4618,2022-11-10,2023-02-19
4619,2022-11-01,2023-02-23
4619,2022-11-01,2023-03-15
4620,2022-04-13,2022-04-23
4620,2022-04-13,2022-05-18
4620,2022-04-13,2022-09-07
4621,2022-11-05,2023-01-31
4621,2022-11-05,2022-12-04
4621,2022-11-05,2023-04-11
4621,2022-11-05,2023-02-15
4621,2022-11-05,2023-02-24
4622,2022-07-12,2022-10-03
4622,2022-07-12,2022-12-08
4622,2022-07-12,2022-10-24
4622,2022-07-12,2022-08-01
